side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
Red,Jungle,Canyon,Damwon Gaming,Lee Sin,Tristana,Syndra,Pantheon,Braum,Pyke,22.71666667,1,0,0,5,13,2,0,0,0,0,0,0,0,6.997633333,0,0.04402054292,0.6603081438,1,8.641766667,3,0,3,0,1,0,1,1,0,0,1,,1,11.36468333,1,1,10,0,1,20.30336667,1,0,4199,184.8422597,0.1001359311,0.144254729,15,0.6603081438,0.2,4,0.1760821717,6,6,,,8007,217.9404255,6675,0.04441041348,13,115,56,15,5.634629494,3032,3303,-271,5200,4708,492,3445,3622,-177,59,53,6,89,80,9
Red,Middle,ShowMaker,Damwon Gaming,Akali,Tristana,Syndra,Pantheon,Braum,Pyke,22.71666667,1,6,0,2,13,2,1,1,0,0,0,0,0,6.997633333,0.2641232575,0,0.6603081438,0,8.641766667,3,0,0,0,0,0,0,0,0,0,1,,1,11.36468333,1,1,10,0,1,20.30336667,1,0,10237,450.6382979,0.2441275368,0.218204916,7,0.3081438004,0.09333333333,5,0.2201027146,4,4,,,10545,329.6645635,7900,0.02889245586,208,12,12,0,9.684519442,3386,3177,209,5785,4873,912,4713,4408,305,92,78,14,144,128,16
Red,ADC,Nuclear,Damwon Gaming,Xayah,Tristana,Syndra,Pantheon,Braum,Pyke,22.71666667,1,4,1,3,13,2,0,0,0,0,1,0,0,6.997633333,0.1760821717,0.04402054292,0.6603081438,0,8.641766667,3,0,0,0,0,0,0,0,0,0,1,,1,11.36468333,1,1,10,0,1,20.30336667,1,0,7957,350.27146,0.1897550855,0.2601333318,10,0.4402054292,0.1333333333,10,0.4402054292,4,4,,,11984,393.0101247,10950,0.3901773533,213,33,9,13,10.82905356,4393,3649,744,7564,5196,2368,3711,3257,454,89,76,13,149,115,34
Red,Support,BeryL,Damwon Gaming,Yuumi,Tristana,Syndra,Pantheon,Braum,Pyke,22.71666667,1,0,0,9,13,2,0,0,0,0,0,1,0,6.997633333,0,0,0.6603081438,0,8.641766667,3,0,0,0,0,0,0,0,0,0,1,,1,11.36468333,1,1,10,0,1,20.30336667,1,0,7629,335.8327219,0.1819330837,0.115816832,31,1.364636831,0.4133333333,7,0.3081438004,9,10,,,7031,174.9763756,5600,0.4683195592,8,0,0,0,0.3521643434,2804,1899,905,4411,2942,1469,3350,2213,1137,2,4,-2,3,13,-10
Blue,Team,Team,Lowkey Esports,,Renekton,LeBlanc,Taliyah,Rakan,Nautilus,22.71666667,0,2,13,4,2,13,,,,,0,0,1,6.997633333,0.08804108584,0.572267058,0.6603081438,0,8.641766667,0,3,0,3,0,0,0,0,0,0,0,10.8902,0,11.36468333,0,0,0,10,0,20.30336667,0,1,22350,983.8591343,,,68,2.993396919,1,24,1.05649303,22,26,0.375,0.2790697674,32240,746.5619956,31785,-0.2780524142,559,99,72,8,28.96551724,15119,17688,-2569,22294,30446,-8152,18570,19800,-1230,283,332,-49,451,517,-66
Red,Team,Team,Damwon Gaming,,Tristana,Syndra,Pantheon,Braum,Pyke,22.71666667,1,13,2,21,13,2,,,,,1,1,0,6.997633333,0.572267058,0.08804108584,0.6603081438,1,8.641766667,3,0,3,0,1,0,1,1,0,0,1,10.8902,1,11.36468333,1,1,10,0,1,20.30336667,1,0,41933,1845.913426,,,75,3.301540719,1,34,1.496698459,30,32,0.76,0.3225806452,49601,1510.802641,42050,0.2780524142,647,168,77,36,35.87674248,17688,15119,2569,30446,22294,8152,19800,18570,1230,332,283,49,517,451,66
Blue,Top,Huni,Clutch Gaming,Rumble,Lee Sin,Qiyana,Irelia,Camille,Draven,29.98333333,1,3,1,7,13,6,0,0,0,0,0,1,0,3.930733333,0.1000555864,0.1000555864,0.6336853808,0,5.667133333,2,2,0,0,0,0,0,0,0,0,1,,1,14.79296667,1,1,8,1,1,27.4519,1,0,13307,443.8132296,0.2672947132,0.2230774155,12,0.4002223457,0.08823529412,7,0.233463035,7,7,,,12309,278.9362979,11360,0.1772879732,237,12,3,4,8.304613674,3372,3612,-240,5586,5096,490,3879,4301,-422,65,67,-2,97,106,-9
Blue,Jungle,Lira,Clutch Gaming,Elise,Lee Sin,Qiyana,Irelia,Camille,Draven,29.98333333,1,3,1,6,13,6,1,0,0,0,0,1,0,3.930733333,0.1000555864,0.06670372429,0.6336853808,0,5.667133333,2,2,2,1,0,1,1,0,0,0,1,,1,14.79296667,1,1,8,1,1,27.4519,1,0,6911,230.4947193,0.1388197011,0.1962177791,39,1.300722624,0.2867647059,14,0.46692607,15,15,,,11302,245.3509728,9575,0.2364963504,23,152,86,21,5.836575875,3690,3098,592,5262,4915,347,3615,2875,740,66,46,20,86,84,2
Blue,Middle,Damonte,Clutch Gaming,Lucian,Lee Sin,Qiyana,Irelia,Camille,Draven,29.98333333,1,5,2,1,13,6,0,0,0,0,1,0,0,3.930733333,0.1667593107,0,0.6336853808,0,5.667133333,2,2,0,0,0,0,0,0,0,0,1,,1,14.79296667,1,1,8,1,1,27.4519,1,0,15314,510.7504169,0.3076088703,0.2416684449,16,0.5336297943,0.1176470588,14,0.46692607,7,7,,,13006,302.1825459,11950,0.2898203593,253,24,20,4,9.238465814,4042,3118,924,6352,4626,1726,4825,4315,510,100,78,22,148,119,29
Blue,ADC,Cody Sun,Clutch Gaming,Kai'Sa,Lee Sin,Qiyana,Irelia,Camille,Draven,29.98333333,1,2,0,4,13,6,0,0,0,0,0,0,0,3.930733333,0.06670372429,0.03335186215,0.6336853808,0,5.667133333,2,2,0,1,0,0,0,0,0,0,1,,1,14.79296667,1,1,8,1,1,27.4519,1,0,11132,371.2729294,0.2236059778,0.2431888016,13,0.4335742079,0.09558823529,8,0.2668148972,5,5,,,13063,304.083602,11225,0.03397508494,291,20,12,0,10.37242913,3377,3382,-5,5545,4873,672,3548,3138,410,94,92,2,151,134,17
Blue,Support,Vulcan,Clutch Gaming,Nautilus,Lee Sin,Qiyana,Irelia,Camille,Draven,29.98333333,1,0,2,8,13,6,0,0,0,0,0,0,0,3.930733333,0,0,0.6336853808,0,5.667133333,2,2,0,0,0,0,0,0,0,0,1,,1,14.79296667,1,1,8,1,1,27.4519,1,0,3120,104.0578099,0.06267073759,0.09584755889,56,1.86770428,0.4117647059,2,0.06670372429,20,20,,,7539,119.8479155,6500,0.1267893661,46,0,0,0,1.534185659,2070,2177,-107,3492,3252,240,2222,2785,-563,12,1,11,20,4,16
Red,Top,Armut,Royal Youth,Kled,Pantheon,Syndra,Rakan,Lissandra,Twisted Fate,29.98333333,0,3,2,0,6,13,0,0,0,0,0,0,0,3.930733333,0.1000555864,0.1000555864,0.6336853808,0,5.667133333,2,2,0,0,0,0,0,0,0,0,0,,0,14.79296667,0,0,1,8,0,27.4519,0,1,5437,181.3340745,0.2241414849,0.2660049702,15,0.5002779322,0.1666666667,6,0.2001111729,5,7,,,11053,237.0463591,9510,-0.1772879732,225,8,8,0,7.77098388,3612,3372,240,5096,5586,-490,4301,3879,422,67,65,2,106,97,9
Red,Jungle,Closer,Royal Youth,Olaf,Pantheon,Syndra,Rakan,Lissandra,Twisted Fate,29.98333333,0,2,2,2,6,13,0,0,0,0,0,0,1,3.930733333,0.06670372429,0.1000555864,0.6336853808,0,5.667133333,2,2,1,2,1,0,0,0,0,0,0,,0,14.79296667,0,0,1,8,0,27.4519,0,1,4188,139.6775987,0.1726511935,0.1599389203,10,0.3335186215,0.1111111111,19,0.6336853808,8,9,,,8219,142.5271818,7550,-0.2364963504,44,90,70,0,4.469149528,3098,3690,-592,4915,5262,-347,2875,3615,-740,46,66,-20,84,86,-2
Red,Middle,Cyeol,Royal Youth,LeBlanc,Pantheon,Syndra,Rakan,Lissandra,Twisted Fate,29.98333333,0,0,3,2,6,13,0,0,0,0,0,0,0,3.930733333,0,0.1667593107,0.6336853808,0,5.667133333,2,2,0,0,0,0,0,0,0,0,0,,0,14.79296667,0,0,1,8,0,27.4519,0,1,4810,160.4224569,0.1982932762,0.1980762897,8,0.2668148972,0.08888888889,12,0.4002223457,5,5,,,9238,176.5127293,8925,-0.2898203593,230,0,0,0,7.670928293,3118,4042,-924,4626,6352,-1726,4315,4825,-510,78,100,-22,119,148,-29
Red,ADC,Pilot,Royal Youth,Jinx,Pantheon,Syndra,Rakan,Lissandra,Twisted Fate,29.98333333,0,1,2,2,6,13,0,0,0,0,0,0,0,3.930733333,0.03335186215,0.06670372429,0.6336853808,1,5.667133333,2,2,1,0,1,0,0,0,0,0,0,,0,14.79296667,0,0,1,8,0,27.4519,0,1,7578,252.7404113,0.3124046667,0.2887227162,13,0.4335742079,0.1444444444,5,0.1667593107,4,4,,,11660,257.2909394,10850,-0.03397508494,264,38,34,0,10.07226237,3382,3377,5,4873,5545,-672,3138,3548,-410,92,94,-2,134,151,-17
Red,Support,Tolerant,Royal Youth,Thresh,Pantheon,Syndra,Rakan,Lissandra,Twisted Fate,29.98333333,0,0,4,3,6,13,0,0,0,0,0,0,0,3.930733333,0,0,0.6336853808,0,5.667133333,2,2,0,0,0,0,0,0,0,0,0,,0,14.79296667,0,0,1,8,0,27.4519,0,1,2244,74.84157865,0.09250937874,0.08725710351,44,1.467481934,0.4888888889,13,0.4335742079,11,13,,,6277,77.75786548,5725,-0.1267893661,18,0,0,0,0.6003335186,2177,2070,107,3252,3492,-240,2785,2222,563,1,12,-11,4,20,-16
Blue,Team,Team,Clutch Gaming,,Lee Sin,Qiyana,Irelia,Camille,Draven,29.98333333,1,13,6,26,13,6,,,,,1,1,0,3.930733333,0.4335742079,0.2001111729,0.6336853808,0,5.667133333,2,2,2,2,0,1,1,0,0,0,1,10.72048333,1,14.79296667,1,1,8,1,1,27.4519,1,0,49784,1660.389105,,,136,4.535853252,1,45,1.500833797,54,54,0.6315789474,0.4038461538,57219,1250.401334,50610,0.1728024042,850,208,121,29,35.28627015,16551,15387,1164,26237,22762,3475,18089,17414,675,337,284,53,502,447,55
Red,Team,Team,Royal Youth,,Pantheon,Syndra,Rakan,Lissandra,Twisted Fate,29.98333333,0,6,13,9,6,13,,,,,0,0,1,3.930733333,0.2001111729,0.4335742079,0.6336853808,1,5.667133333,2,2,2,2,2,0,0,0,0,0,0,10.72048333,0,14.79296667,0,0,1,8,0,27.4519,0,1,24257,809.0161201,,,90,3.001667593,1,55,1.834352418,33,38,0.4098360656,0.3653846154,46447,891.135075,42560,-0.1728024042,781,136,112,0,30.58365759,15387,16551,-1164,22762,26237,-3475,17414,18089,-675,284,337,-53,447,502,-55
Blue,Top,Huni,Clutch Gaming,Rumble,Lee Sin,Qiyana,Olaf,Ashe,Lucian,27.63333333,1,1,4,14,21,9,0,0,0,0,0,0,0,7.732283333,0.03618817853,0.07237635706,1.085645356,0,9.561416667,3,0,0,0,0,0,0,0,0,0,1,,1,13.64006667,1,1,8,2,1,24.86765,1,0,16248,587.9855247,0.2879217465,0.1752508669,10,0.3618817853,0.119047619,5,0.1809408926,5,5,,,10511,248.0004825,10535,0.1516466684,197,12,4,5,7.563329312,3396,3661,-265,5001,5212,-211,3952,4482,-530,73,67,6,113,114,-1
Blue,Jungle,Lira,Clutch Gaming,Jarvan IV,Lee Sin,Qiyana,Olaf,Ashe,Lucian,27.63333333,1,2,0,16,21,9,1,0,0,0,0,0,0,7.732283333,0.07237635706,0.1447527141,1.085645356,1,9.561416667,3,0,3,0,0,0,0,3,0,0,1,,1,13.64006667,1,1,8,2,1,24.86765,1,0,5922,214.3063932,0.1049404593,0.1862470719,13,0.4704463209,0.1547619048,17,0.615199035,12,12,,,10941,263.5613993,9150,0.06488011283,28,144,71,24,6.224366707,3854,3139,715,5905,4393,1512,3809,3153,656,63,49,14,105,75,30
Blue,Middle,Damonte,Clutch Gaming,Neeko,Lee Sin,Qiyana,Olaf,Ashe,Lucian,27.63333333,1,6,3,7,21,9,0,0,0,0,0,0,1,7.732283333,0.2171290712,0.1085645356,1.085645356,0,9.561416667,3,0,0,0,0,0,0,0,0,0,1,,1,13.64006667,1,1,8,2,1,24.86765,1,0,11788,426.5862485,0.2088885739,0.1975245752,14,0.5066344994,0.1666666667,5,0.1809408926,3,3,,,11382,279.520386,10095,-0.06358797295,209,8,4,4,7.852834741,3481,3430,51,5724,5028,696,4643,4673,-30,93,90,3,133,135,-2
Blue,ADC,Cody Sun,Clutch Gaming,Kai'Sa,Lee Sin,Qiyana,Olaf,Ashe,Lucian,27.63333333,1,10,0,4,21,9,1,1,1,0,0,0,0,7.732283333,0.3618817853,0,1.085645356,0,9.561416667,3,0,0,0,0,0,0,0,0,0,1,,1,13.64006667,1,1,8,2,1,24.86765,1,0,17598,636.8395657,0.3118443436,0.3246202473,7,0.2533172497,0.08333333333,5,0.1809408926,1,2,,,16352,459.3756333,13975,0.3389121339,294,22,7,4,11.43546441,3683,3301,382,6913,4966,1947,3634,3240,394,89,84,5,152,130,22
Blue,Support,Vulcan,Clutch Gaming,Pyke,Lee Sin,Qiyana,Olaf,Ashe,Lucian,27.63333333,1,2,2,9,21,9,0,0,0,0,0,0,0,7.732283333,0.07237635706,0,1.085645356,0,9.561416667,3,0,0,0,0,0,0,0,0,0,1,,1,13.64006667,1,1,8,2,1,24.86765,1,0,4876,176.4535585,0.08640487667,0.1163572386,40,1.447527141,0.4761904762,14,0.5066344994,13,14,,,8208,164.6591074,7050,0.1945525292,44,0,0,0,1.592279855,2229,2075,154,3623,2976,647,2991,2458,533,19,1,18,25,2,23
Red,Top,Armut,Royal Youth,Renekton,Pantheon,Syndra,Rakan,Nautilus,Alistar,27.63333333,0,2,5,4,9,21,0,0,0,0,1,0,0,7.732283333,0.07237635706,0.03618817853,1.085645356,0,9.561416667,0,3,0,0,0,0,0,0,0,0,0,,0,13.64006667,0,0,2,8,0,24.86765,0,1,9491,343.4620024,0.2219130679,0.2222980123,14,0.5066344994,0.14,6,0.2171290712,5,5,,,9498,211.3418577,9050,-0.1516466684,193,4,4,0,7.12907117,3661,3396,265,5212,5001,211,4482,3952,530,67,73,-6,114,113,1
Red,Jungle,Closer,Royal Youth,Elise,Pantheon,Syndra,Rakan,Nautilus,Alistar,27.63333333,0,4,5,3,9,21,0,0,0,0,0,1,0,7.732283333,0.1447527141,0.07237635706,1.085645356,0,9.561416667,0,3,0,3,0,0,0,0,0,0,0,,0,13.64006667,0,0,2,8,0,24.86765,0,1,11217,405.9227986,0.2622694007,0.1932550226,26,0.9408926417,0.26,9,0.3256936068,11,14,,,8735,183.7302774,8575,-0.06488011283,25,88,68,4,4.089264174,3139,3854,-715,4393,5905,-1512,3153,3809,-656,49,63,-14,75,105,-30
Red,Middle,Cyeol,Royal Youth,Irelia,Pantheon,Syndra,Rakan,Nautilus,Alistar,27.63333333,0,3,4,2,9,21,1,0,0,0,0,1,0,7.732283333,0.1085645356,0.2171290712,1.085645356,0,9.561416667,0,3,0,0,0,0,0,0,0,0,0,,0,13.64006667,0,0,2,8,0,24.86765,0,1,5973,216.1519903,0.1396572284,0.2644350891,13,0.4704463209,0.13,6,0.2171290712,4,4,,,10605,251.4021713,10758,0.06358797295,233,5,1,1,8.61278649,3430,3481,-51,5028,5724,-696,4673,4643,30,90,93,-3,135,133,2
Red,ADC,Pilot,Royal Youth,Ezreal,Pantheon,Syndra,Rakan,Nautilus,Alistar,27.63333333,0,0,2,2,9,21,0,0,0,0,0,0,0,7.732283333,0,0.3618817853,1.085645356,0,9.561416667,0,3,0,0,0,0,0,0,0,0,0,,0,13.64006667,0,0,2,8,0,24.86765,0,1,12835,464.4752714,0.3001005401,0.237523695,10,0.3618817853,0.1,4,0.1447527141,3,3,,,9898,225.8171291,9925,-0.3389121339,245,16,16,0,9.445114596,3301,3683,-382,4966,6913,-1947,3240,3634,-394,84,89,-5,130,152,-22
Red,Support,Tolerant,Royal Youth,Thresh,Pantheon,Syndra,Rakan,Nautilus,Alistar,27.63333333,0,0,5,1,9,21,0,0,0,0,0,0,0,7.732283333,0,0.07237635706,1.085645356,0,9.561416667,0,3,0,0,0,0,0,0,0,0,0,,0,13.64006667,0,0,2,8,0,24.86765,0,1,3253,117.7201448,0.07605976291,0.08248818106,37,1.338962606,0.37,4,0.1447527141,11,14,,,5825,78.42267793,5800,-0.1945525292,7,0,0,0,0.2533172497,2075,2229,-154,2976,3623,-647,2458,2991,-533,1,19,-18,2,25,-23
Blue,Team,Team,Clutch Gaming,,Lee Sin,Qiyana,Olaf,Ashe,Lucian,27.63333333,1,21,9,50,21,9,,,,,0,0,1,7.732283333,0.7599517491,0.3256936068,1.085645356,1,9.561416667,3,0,3,0,0,0,0,3,0,0,1,10.64003333,1,13.64006667,1,1,8,2,1,24.86765,1,0,56432,2042.171291,,,84,3.039806996,1,46,1.664656212,34,36,0.6756756757,0.36,57394,1415.117008,50805,0.1411187087,772,186,86,37,34.66827503,16643,15606,1037,27166,22575,4591,19029,18006,1023,337,291,46,528,456,72
Red,Team,Team,Royal Youth,,Pantheon,Syndra,Rakan,Nautilus,Alistar,27.63333333,0,9,21,12,9,21,,,,,1,1,0,7.732283333,0.3256936068,0.7599517491,1.085645356,0,9.561416667,0,3,0,3,0,0,0,0,0,0,0,10.64003333,0,13.64006667,0,0,2,8,0,24.86765,0,1,42769,1547.732207,,,100,3.618817853,1,29,1.049457177,34,40,0.4,0.2954545455,44561,950.7141134,44108,-0.1411187087,703,113,89,5,29.52955368,15606,16643,-1037,22575,27166,-4591,18006,19029,-1023,291,337,-46,456,528,-72
Blue,Top,Huni,Clutch Gaming,Ezreal,Lee Sin,Qiyana,Olaf,Rakan,Camille,36.98333333,1,2,2,9,19,7,0,0,0,0,0,0,0,4.6977,0.0540784137,0.02703920685,0.7030193781,0,7.84475,6,0,1,0,1,0,0,0,0,0,1,,1,11.53405,1,1,11,3,1,28.4153,2,0,21940,593.2401983,0.3350334423,0.233124588,13,0.351509689,0.08333333333,8,0.2163136548,6,8,,,16685,321.2971609,15125,-0.05778491172,259,35,8,20,7.949526814,3191,3781,-590,6189,6101,88,3913,4867,-954,77,92,-15,113,129,-16
Blue,Jungle,Lira,Clutch Gaming,Rek'Sai,Lee Sin,Qiyana,Olaf,Rakan,Camille,36.98333333,1,2,1,6,19,7,0,0,0,0,0,0,0,4.6977,0.0540784137,0,0.7030193781,1,7.84475,6,0,3,0,1,2,0,0,0,0,1,,1,11.53405,1,1,11,3,1,28.4153,2,0,7096,191.8702118,0.1083590386,0.1547862322,53,1.433077963,0.3397435897,26,0.7030193781,15,19,,,12692,213.3296079,11300,0.3389391979,51,165,59,43,5.84046868,3146,2851,295,5085,4124,961,3332,2697,635,60,44,16,96,69,27
Blue,Middle,Damonte,Clutch Gaming,Syndra,Lee Sin,Qiyana,Olaf,Rakan,Camille,36.98333333,1,3,1,5,19,7,0,0,0,0,0,0,0,4.6977,0.08111762055,0,0.7030193781,0,7.84475,6,0,0,0,0,0,0,0,0,0,1,,1,11.53405,1,1,11,3,1,28.4153,2,0,12788,345.7773772,0.1952783801,0.2115437737,21,0.5678233438,0.1346153846,7,0.1892744479,10,11,,,15585,291.5540333,13800,0.1520467836,324,36,28,8,9.734114466,3819,3219,600,6051,4844,1207,4893,4451,442,98,91,7,147,138,9
Blue,ADC,Cody Sun,Clutch Gaming,Lucian,Lee Sin,Qiyana,Olaf,Rakan,Camille,36.98333333,1,11,0,4,19,7,1,1,1,0,0,1,0,4.6977,0.2974312753,0.1081568274,0.7030193781,0,7.84475,6,0,2,0,0,1,1,0,0,0,1,,1,11.53405,1,1,11,3,1,28.4153,2,0,18944,512.2307346,0.2892832056,0.2980043632,15,0.4055881027,0.09615384615,17,0.4596665164,6,7,,,19992,410.7158179,16325,0.1253051261,306,56,29,14,9.78819288,3997,2944,1053,6860,4497,2363,4065,2862,1203,85,72,13,130,115,15
Blue,Support,Vulcan,Clutch Gaming,Thresh,Lee Sin,Qiyana,Olaf,Rakan,Camille,36.98333333,1,1,3,12,19,7,0,0,0,0,1,0,0,4.6977,0.02703920685,0.0540784137,0.7030193781,0,7.84475,6,0,0,0,0,0,0,0,0,0,1,,1,11.53405,1,1,11,3,1,28.4153,2,0,4718,127.5709779,0.07204593348,0.1025410428,54,1.46011717,0.3461538462,9,0.2433528616,21,21,,,10029,141.3242001,7725,-0.02870813397,10,0,0,0,0.2703920685,2606,2036,570,3706,2868,838,2592,2304,288,1,5,-4,3,5,-2
Red,Top,Armut,Royal Youth,Jayce,Pantheon,Rumble,Gangplank,Irelia,LeBlanc,36.98333333,0,1,3,6,7,19,0,0,0,0,0,0,0,4.6977,0.02703920685,0.0540784137,0.7030193781,0,7.84475,0,6,0,1,0,0,0,0,0,0,0,,0,11.53405,0,0,3,11,0,28.4153,0,2,16477,445.5250113,0.3465777628,0.3051309692,21,0.5678233438,0.1590909091,11,0.2974312753,8,8,,,15785,296.9618747,16025,0.05778491172,347,8,4,4,9.598918432,3781,3191,590,6101,6189,-88,4867,3913,954,92,77,15,129,113,16
Red,Jungle,Closer,Royal Youth,Jarvan IV,Pantheon,Rumble,Gangplank,Irelia,LeBlanc,36.98333333,0,0,4,7,7,19,0,0,0,0,0,0,0,4.6977,0,0.0540784137,0.7030193781,0,7.84475,0,6,0,3,0,0,0,0,0,0,0,,0,11.53405,0,0,3,11,0,28.4153,0,2,3536,95.61063542,0.07437634092,0.1021204005,10,0.2703920685,0.07575757576,20,0.540784137,10,11,,,8478,99.38639027,8025,-0.3389391979,40,75,59,0,3.109508788,2851,3146,-295,4124,5085,-961,2697,3332,-635,44,60,-16,69,96,-27
Red,Middle,Cyeol,Royal Youth,Orianna,Pantheon,Rumble,Gangplank,Irelia,LeBlanc,36.98333333,0,0,3,5,7,19,0,0,0,0,0,0,0,4.6977,0,0.08111762055,0.7030193781,0,7.84475,0,6,0,0,0,0,0,0,0,0,0,,0,11.53405,0,0,3,11,0,28.4153,0,2,12757,344.9391618,0.2683311598,0.1966660369,23,0.6219017575,0.1742424242,10,0.2703920685,10,11,,,11881,191.4008112,11850,-0.1520467836,299,10,10,0,8.355114917,3219,3819,-600,4844,6051,-1207,4451,4893,-442,91,98,-7,138,147,-9
Red,ADC,Pilot,Royal Youth,Kai'Sa,Pantheon,Rumble,Gangplank,Irelia,LeBlanc,36.98333333,0,4,4,1,7,19,0,0,0,0,0,0,1,4.6977,0.1081568274,0.2974312753,0.7030193781,0,7.84475,0,6,0,2,0,0,0,0,0,0,0,,0,11.53405,0,0,3,11,0,28.4153,0,2,11876,321.1176205,0.2498001767,0.2986853072,14,0.3785488959,0.1060606061,5,0.1351960342,4,5,,,15553,290.6887787,14400,-0.1253051261,330,13,12,0,9.27444795,2944,3997,-1053,4497,6860,-2363,2862,4065,-1203,72,85,-13,115,130,-15
Red,Support,Tolerant,Royal Youth,Blitzcrank,Pantheon,Rumble,Gangplank,Irelia,LeBlanc,36.98333333,0,2,5,2,7,19,0,0,0,0,0,0,0,4.6977,0.0540784137,0.02703920685,0.7030193781,0,7.84475,0,6,0,0,0,0,0,0,0,0,0,,0,11.53405,0,0,3,11,0,28.4153,0,2,2896,78.30554304,0.06091455976,0.09739728615,64,1.730509238,0.4848484848,15,0.4055881027,21,22,,,8308,94.7897251,7950,0.02870813397,18,0,0,0,0.4867057233,2036,2606,-570,2868,3706,-838,2304,2592,-288,5,1,4,5,3,2
Blue,Team,Team,Clutch Gaming,,Lee Sin,Qiyana,Olaf,Rakan,Camille,36.98333333,1,19,7,36,19,7,,,,,1,1,0,4.6977,0.5137449301,0.1892744479,0.7030193781,1,7.84475,6,0,6,0,2,3,1,0,0,0,1,10.74095,1,11.53405,1,1,11,3,1,28.4153,2,0,65486,1770.6895,,,156,4.218116269,1,67,1.811626859,58,66,0.6666666667,0.3484848485,74983,1378.22082,64275,0.09834727607,950,292,124,85,33.58269491,16759,14831,1928,27891,22434,5457,18795,17181,1614,321,304,17,489,456,33
Red,Team,Team,Royal Youth,,Pantheon,Rumble,Gangplank,Irelia,LeBlanc,36.98333333,0,7,19,21,7,19,,,,,0,0,1,4.6977,0.1892744479,0.5137449301,0.7030193781,0,7.84475,0,6,0,6,0,0,0,0,0,0,0,10.74095,0,11.53405,0,0,3,11,0,28.4153,0,2,47542,1285.497972,,,132,3.569175304,1,61,1.649391618,53,57,0.3943661972,0.3958333333,60005,973.22758,58250,-0.09834727607,1034,106,85,4,30.82469581,14831,16759,-1928,22434,27891,-5457,17181,18795,-1614,304,321,-17,456,489,-33
Blue,Top,3z,Hong Kong Attitude,Gnar,Tristana,Gragas,Gangplank,Rek'Sai,Jarvan IV,27.93333333,1,0,2,5,11,4,0,0,0,0,0,0,0,4.686166667,0,0.03579952267,0.5369928401,0,6.155966667,4,0,1,0,0,0,1,0,0,0,1,,1,10.8224,1,1,11,1,1,22.07035,1,0,9797,350.7279236,0.2234921069,0.1645251713,11,0.3937947494,0.1392405063,3,0.107398568,3,3,,,10374,239.1178998,10005,0.1085353003,197,12,0,8,7.482100239,3086,3254,-168,5080,4758,322,4066,3952,114,63,73,-10,101,116,-15
Blue,Jungle,Crash,Hong Kong Attitude,Lee Sin,Tristana,Gragas,Gangplank,Rek'Sai,Jarvan IV,27.93333333,1,5,1,2,11,4,1,0,0,0,0,0,0,4.686166667,0.1789976134,0.03579952267,0.5369928401,1,6.155966667,4,0,3,0,0,1,1,1,0,0,1,,1,10.8224,1,1,11,1,1,22.07035,1,0,6607,236.5274463,0.1507208687,0.2009557168,14,0.5011933174,0.1772151899,8,0.2863961814,7,9,,,11853,292.0653938,9850,0.1274298056,21,143,74,20,5.871121718,3613,3647,-34,5476,5154,322,3699,3876,-177,66,66,0,92,95,-3
Blue,Middle,M1ssion,Hong Kong Attitude,Twisted Fate,Tristana,Gragas,Gangplank,Rek'Sai,Jarvan IV,27.93333333,1,0,1,4,11,4,0,0,0,0,0,0,1,4.686166667,0,0.07159904535,0.5369928401,0,6.155966667,4,0,0,0,0,0,0,0,0,0,1,,1,10.8224,1,1,11,1,1,22.07035,1,0,8380,300,0.1911670773,0.2432732808,10,0.3579952267,0.1265822785,2,0.07159904535,2,2,,,13571,353.5689737,11983,0.1979090242,254,32,25,4,10.23866348,4126,3472,654,6369,5466,903,4848,4597,251,76,80,-4,135,138,-3
Blue,ADC,Unified,Hong Kong Attitude,Syndra,Tristana,Gragas,Gangplank,Rek'Sai,Jarvan IV,27.93333333,1,3,0,5,11,4,0,0,0,0,0,0,0,4.686166667,0.107398568,0,0.5369928401,0,6.155966667,4,0,0,0,0,0,0,0,0,0,1,,1,10.8224,1,1,11,1,1,22.07035,1,0,13501,483.3293556,0.3079888676,0.2260802309,11,0.3937947494,0.1392405063,3,0.107398568,3,3,,,12873,328.5809069,11825,0.3157894737,249,27,19,4,9.880668258,3345,2930,415,5863,4691,1172,2957,3107,-150,81,71,10,137,118,19
